"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5678281,80242836;5563232,15781147;5468719,22063112;5105439,39512162
"2";"plant_based";"waste";110232,461567837;115049,644616889;94512,9371803514;363279,825509497
"3";"animal_based";"cont";480745,458085187;474127,430180195;469101,847871786;433231,508892689
"4";"animal_based";"waste";7106,67529058123;6618,02790499232;5025,58230840909;35870,3389790973
