"";"ISO";"country";"group";"com_code";"com_name";"com_group";"harvest_production";"storage_transport";"processing";"distribution";"final_consumption"
"1";"ARM";"Armenia";"Europe";"c001";"Rice (Milled Equivalent)";"Cereals";2;4;0,5;2;25
"2";"ARM";"Armenia";"Europe";"c002";"Wheat and products";"Cereals";2;4;0,5;2;25
"3";"ARM";"Armenia";"Europe";"c003";"Barley and products";"Cereals";2;4;0,5;2;25
"4";"ARM";"Armenia";"Europe";"c004";"Maize and products";"Cereals";2;4;0,5;2;25
"5";"ARM";"Armenia";"Europe";"c005";"Rye and products";"Cereals";2;4;0,5;2;25
"6";"ARM";"Armenia";"Europe";"c006";"Oats";"Cereals";2;4;0,5;2;25
"7";"ARM";"Armenia";"Europe";"c007";"Millet and products";"Cereals";2;4;0,5;2;25
"8";"ARM";"Armenia";"Europe";"c008";"Sorghum and products";"Cereals";2;4;0,5;2;25
"9";"ARM";"Armenia";"Europe";"c009";"Cereals, Other";"Cereals";2;4;0,5;2;25
"10";"ARM";"Armenia";"Europe";"c010";"Potatoes and products";"Roots and tubers";20;9;15;7;17
"11";"ARM";"Armenia";"Europe";"c011";"Cassava and products";"Roots and tubers";20;9;15;7;17
"12";"ARM";"Armenia";"Europe";"c012";"Sweet potatoes";"Roots and tubers";20;9;15;7;17
"13";"ARM";"Armenia";"Europe";"c013";"Roots, Other";"Roots and tubers";20;9;15;7;17
"14";"ARM";"Armenia";"Europe";"c014";"Yams";"Roots and tubers";20;9;15;7;17
"15";"ARM";"Armenia";"Europe";"c015";"Sugar cane";"Sugar crops";2;4;0,5;2;25
"16";"ARM";"Armenia";"Europe";"c016";"Sugar beet";"Sugar crops";20;9;15;7;17
"17";"ARM";"Armenia";"Europe";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"18";"ARM";"Armenia";"Europe";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"19";"ARM";"Armenia";"Europe";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"20";"ARM";"Armenia";"Europe";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"21";"ARM";"Armenia";"Europe";"c021";"Soyabeans";"Oil crops";10;1;5;1;4
"22";"ARM";"Armenia";"Europe";"c022";"Groundnuts (Shelled Eq)";"Oil crops";10;1;5;1;4
"23";"ARM";"Armenia";"Europe";"c023";"Sunflower seed";"Oil crops";10;1;5;1;4
"24";"ARM";"Armenia";"Europe";"c024";"Rape and Mustardseed";"Oil crops";10;1;5;1;4
"25";"ARM";"Armenia";"Europe";"c025";"Seed cotton";"Oil crops";10;1;5;1;4
"26";"ARM";"Armenia";"Europe";"c026";"Coconuts - Incl Copra";"Oil crops";10;1;5;1;4
"27";"ARM";"Armenia";"Europe";"c027";"Sesame seed";"Oil crops";10;1;5;1;4
"28";"ARM";"Armenia";"Europe";"c028";"Oil, palm fruit";"Oil crops";10;1;5;1;4
"29";"ARM";"Armenia";"Europe";"c029";"Olives (including preserved)";"Oil crops";10;1;5;1;4
"30";"ARM";"Armenia";"Europe";"c030";"Oilcrops, Other";"Oil crops";10;1;5;1;4
"31";"ARM";"Armenia";"Europe";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";12,5;5;2;10;19
"32";"ARM";"Armenia";"Europe";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";16;5;2;10;19
"33";"ARM";"Armenia";"Europe";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"34";"ARM";"Armenia";"Europe";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"35";"ARM";"Armenia";"Europe";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"36";"ARM";"Armenia";"Europe";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"37";"ARM";"Armenia";"Europe";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"38";"ARM";"Armenia";"Europe";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"39";"ARM";"Armenia";"Europe";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"40";"ARM";"Armenia";"Europe";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"41";"ARM";"Armenia";"Europe";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"42";"ARM";"Armenia";"Europe";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"43";"ARM";"Armenia";"Europe";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"44";"ARM";"Armenia";"Europe";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";20;5;2;10;19
"45";"ARM";"Armenia";"Europe";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"46";"ARM";"Armenia";"Europe";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"47";"ARM";"Armenia";"Europe";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"48";"ARM";"Armenia";"Europe";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"49";"ARM";"Armenia";"Europe";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"50";"ARM";"Armenia";"Europe";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"51";"ARM";"Armenia";"Europe";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"52";"ARM";"Armenia";"Europe";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";10;1;5;1;4
"53";"ARM";"Armenia";"Europe";"c053";"Jute";"Fibre crops";0;0;0;0;0
"54";"ARM";"Armenia";"Europe";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"55";"ARM";"Armenia";"Europe";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"56";"ARM";"Armenia";"Europe";"c056";"Sisal";"Fibre crops";0;0;0;0;0
"57";"ARM";"Armenia";"Europe";"c057";"Abaca";"Fibre crops";0;0;0;0;0
"58";"ARM";"Armenia";"Europe";"c058";"Hard Fibres, Other";"Fibre crops";0;0;0;0;0
"59";"ARM";"Armenia";"Europe";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"60";"ARM";"Armenia";"Europe";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"61";"ARM";"Armenia";"Europe";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"62";"ARM";"Armenia";"Europe";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"63";"ARM";"Armenia";"Europe";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"64";"ARM";"Armenia";"Europe";"c064";"Palm kernels";"Oil crops";0;0;5;1;4
"65";"ARM";"Armenia";"Europe";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;0,5;2;25
"66";"ARM";"Armenia";"Europe";"c066";"Molasses";"Sugar, sweeteners";0;0;0,5;2;25
"67";"ARM";"Armenia";"Europe";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;0,5;2;25
"68";"ARM";"Armenia";"Europe";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;0,5;2;25
"69";"ARM";"Armenia";"Europe";"c069";"Soyabean Oil";"Vegetable oils";0;0;5;1;4
"70";"ARM";"Armenia";"Europe";"c070";"Groundnut Oil";"Vegetable oils";0;0;5;1;4
"71";"ARM";"Armenia";"Europe";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;5;1;4
"72";"ARM";"Armenia";"Europe";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;5;1;4
"73";"ARM";"Armenia";"Europe";"c073";"Cottonseed Oil";"Vegetable oils";0;0;5;1;4
"74";"ARM";"Armenia";"Europe";"c074";"Palmkernel Oil";"Vegetable oils";0;0;5;1;4
"75";"ARM";"Armenia";"Europe";"c075";"Palm Oil";"Vegetable oils";0;0;5;1;4
"76";"ARM";"Armenia";"Europe";"c076";"Coconut Oil";"Vegetable oils";0;0;5;1;4
"77";"ARM";"Armenia";"Europe";"c077";"Sesameseed Oil";"Vegetable oils";0;0;5;1;4
"78";"ARM";"Armenia";"Europe";"c078";"Olive Oil";"Vegetable oils";0;0;5;1;4
"79";"ARM";"Armenia";"Europe";"c079";"Ricebran Oil";"Vegetable oils";0;0;5;1;4
"80";"ARM";"Armenia";"Europe";"c080";"Maize Germ Oil";"Vegetable oils";0;0;5;1;4
"81";"ARM";"Armenia";"Europe";"c081";"Oilcrops Oil, Other";"Vegetable oils";0;0;5;1;4
"82";"ARM";"Armenia";"Europe";"c082";"Soyabean Cake";"Oil cakes";0;0;5;1;4
"83";"ARM";"Armenia";"Europe";"c083";"Groundnut Cake";"Oil cakes";0;0;5;1;4
"84";"ARM";"Armenia";"Europe";"c084";"Sunflowerseed Cake";"Oil cakes";0;0;5;1;4
"85";"ARM";"Armenia";"Europe";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;5;1;4
"86";"ARM";"Armenia";"Europe";"c086";"Cottonseed Cake";"Oil cakes";0;0;5;1;4
"87";"ARM";"Armenia";"Europe";"c087";"Palmkernel Cake";"Oil cakes";0;0;5;1;4
"88";"ARM";"Armenia";"Europe";"c088";"Copra Cake";"Oil cakes";0;0;5;1;4
"89";"ARM";"Armenia";"Europe";"c089";"Sesameseed Cake";"Oil cakes";0;0;5;1;4
"90";"ARM";"Armenia";"Europe";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;5;1;4
"91";"ARM";"Armenia";"Europe";"c091";"Wine";"Alcohol";0;0;5;1;4
"92";"ARM";"Armenia";"Europe";"c092";"Beer";"Alcohol";0;0;5;1;4
"93";"ARM";"Armenia";"Europe";"c093";"Beverages, Fermented";"Alcohol";0;0;5;1;4
"94";"ARM";"Armenia";"Europe";"c094";"Beverages, Alcoholic";"Alcohol";0;0;5;1;4
"95";"ARM";"Armenia";"Europe";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"96";"ARM";"Armenia";"Europe";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"97";"ARM";"Armenia";"Europe";"c097";"Cattle";"Live animals";0;0;0;0;0
"98";"ARM";"Armenia";"Europe";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"99";"ARM";"Armenia";"Europe";"c099";"Sheep";"Live animals";0;0;0;0;0
"100";"ARM";"Armenia";"Europe";"c100";"Goats";"Live animals";0;0;0;0;0
"101";"ARM";"Armenia";"Europe";"c101";"Pigs";"Live animals";0;0;0;0;0
"102";"ARM";"Armenia";"Europe";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"103";"ARM";"Armenia";"Europe";"c103";"Horses";"Live animals";0;0;0;0;0
"104";"ARM";"Armenia";"Europe";"c104";"Asses";"Live animals";0;0;0;0;0
"105";"ARM";"Armenia";"Europe";"c105";"Mules";"Live animals";0;0;0;0;0
"106";"ARM";"Armenia";"Europe";"c106";"Camels";"Live animals";0;0;0;0;0
"107";"ARM";"Armenia";"Europe";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"108";"ARM";"Armenia";"Europe";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"109";"ARM";"Armenia";"Europe";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"110";"ARM";"Armenia";"Europe";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"111";"ARM";"Armenia";"Europe";"c111";"Milk - Excluding Butter";"Milk";3,5;0,5;1,2;0,5;7
"112";"ARM";"Armenia";"Europe";"c112";"Butter, Ghee";"Milk";3,5;0,5;1,2;0,5;7
"113";"ARM";"Armenia";"Europe";"c113";"Eggs";"Eggs";4;0;0,5;2;8
"114";"ARM";"Armenia";"Europe";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"115";"ARM";"Armenia";"Europe";"c115";"Bovine Meat";"Meat";2,3;0,613;2,5;4;11
"116";"ARM";"Armenia";"Europe";"c116";"Mutton & Goat Meat";"Meat";10;0,618;5;4;11
"117";"ARM";"Armenia";"Europe";"c117";"Pigmeat";"Meat";2,5;0,23;5;4;11
"118";"ARM";"Armenia";"Europe";"c118";"Poultry Meat";"Meat";2,5;1,65;5;4;11
"119";"ARM";"Armenia";"Europe";"c119";"Meat, Other";"Meat";3,2;0,7;2,5;4;11
"120";"ARM";"Armenia";"Europe";"c120";"Offals, Edible";"Meat";3,2;0,7;2,5;4;11
"121";"ARM";"Armenia";"Europe";"c121";"Fats, Animals, Raw";"Animal fats";3,2;0,7;2,5;4;11
"122";"ARM";"Armenia";"Europe";"c122";"Hides and skins";"Hides, skins, wool";0;0;0;0;0
"123";"ARM";"Armenia";"Europe";"c123";"Meat Meal";"Meat";3,2;0,7;2,5;4;11
"124";"ARM";"Armenia";"Europe";"c124";"Pet food";"Meat";3,2;0,7;2,5;4;11
"125";"ARM";"Armenia";"Europe";"c125";"Honey";"Honey";10;1;5;1;4
"126";"ARM";"Armenia";"Europe";"c126";"Silk";"Hides, skins, wool";0;0;0;0;0
"127";"ARM";"Armenia";"Europe";"c127";"Fish, Seafood";"Fish";9,4;0,5;6;9;11
"128";"ARM";"Armenia";"Europe";"c128";"Wood fuel";"Wood";0;0;0;0;0
"129";"ARM";"Armenia";"Europe";"c129";"Industrial roundwood, coniferous";"Wood";0;0;0;0;0
"130";"ARM";"Armenia";"Europe";"c130";"Industrial roundwood, non-coniferous";"Wood";0;0;0;0;0
"131";"AFG";"Afghanistan";"SSAsia";"c001";"Rice (Milled Equivalent)";"Cereals";6;7;3,5;2;3
"132";"AFG";"Afghanistan";"SSAsia";"c002";"Wheat and products";"Cereals";6;7;3,5;2;3
"133";"AFG";"Afghanistan";"SSAsia";"c003";"Barley and products";"Cereals";6;7;3,5;2;3
"134";"AFG";"Afghanistan";"SSAsia";"c004";"Maize and products";"Cereals";6;7;3,5;2;3
"135";"AFG";"Afghanistan";"SSAsia";"c005";"Rye and products";"Cereals";6;7;3,5;2;3
"136";"AFG";"Afghanistan";"SSAsia";"c006";"Oats";"Cereals";6;7;3,5;2;3
"137";"AFG";"Afghanistan";"SSAsia";"c007";"Millet and products";"Cereals";6;7;3,5;2;3
"138";"AFG";"Afghanistan";"SSAsia";"c008";"Sorghum and products";"Cereals";6;7;3,5;2;3
"139";"AFG";"Afghanistan";"SSAsia";"c009";"Cereals, Other";"Cereals";6;7;3,5;2;3
"140";"AFG";"Afghanistan";"SSAsia";"c010";"Potatoes and products";"Roots and tubers";6;19;10;11;3
"141";"AFG";"Afghanistan";"SSAsia";"c011";"Cassava and products";"Roots and tubers";6;19;10;11;3
"142";"AFG";"Afghanistan";"SSAsia";"c012";"Sweet potatoes";"Roots and tubers";6;19;10;11;3
"143";"AFG";"Afghanistan";"SSAsia";"c013";"Roots, Other";"Roots and tubers";6;19;10;11;3
"144";"AFG";"Afghanistan";"SSAsia";"c014";"Yams";"Roots and tubers";6;19;10;11;3
"145";"AFG";"Afghanistan";"SSAsia";"c015";"Sugar cane";"Sugar crops";6;7;3,5;2;3
"146";"AFG";"Afghanistan";"SSAsia";"c016";"Sugar beet";"Sugar crops";6;19;10;11;3
"147";"AFG";"Afghanistan";"SSAsia";"c017";"Beans";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"148";"AFG";"Afghanistan";"SSAsia";"c018";"Peas";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"149";"AFG";"Afghanistan";"SSAsia";"c019";"Pulses, Other and products";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"150";"AFG";"Afghanistan";"SSAsia";"c020";"Nuts and products";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"151";"AFG";"Afghanistan";"SSAsia";"c021";"Soyabeans";"Oil crops";5,5;12;8;2;1
"152";"AFG";"Afghanistan";"SSAsia";"c022";"Groundnuts (Shelled Eq)";"Oil crops";7;12;8;2;1
"153";"AFG";"Afghanistan";"SSAsia";"c023";"Sunflower seed";"Oil crops";7;12;8;2;1
"154";"AFG";"Afghanistan";"SSAsia";"c024";"Rape and Mustardseed";"Oil crops";7;12;8;2;1
"155";"AFG";"Afghanistan";"SSAsia";"c025";"Seed cotton";"Oil crops";7;12;8;2;1
"156";"AFG";"Afghanistan";"SSAsia";"c026";"Coconuts - Incl Copra";"Oil crops";7,5;12;8;2;1
"157";"AFG";"Afghanistan";"SSAsia";"c027";"Sesame seed";"Oil crops";7;12;8;2;1
"158";"AFG";"Afghanistan";"SSAsia";"c028";"Oil, palm fruit";"Oil crops";7;12;8;2;1
"159";"AFG";"Afghanistan";"SSAsia";"c029";"Olives (including preserved)";"Oil crops";7;12;8;2;1
"160";"AFG";"Afghanistan";"SSAsia";"c030";"Oilcrops, Other";"Oil crops";7;12;8;2;1
"161";"AFG";"Afghanistan";"SSAsia";"c031";"Tomatoes and products";"Vegetables, fruit, nuts, pulses, spices";4,5;9;25;10;7
"162";"AFG";"Afghanistan";"SSAsia";"c032";"Onions";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"163";"AFG";"Afghanistan";"SSAsia";"c033";"Vegetables, Other";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"164";"AFG";"Afghanistan";"SSAsia";"c034";"Oranges, Mandarines";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"165";"AFG";"Afghanistan";"SSAsia";"c035";"Lemons, Limes and products";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"166";"AFG";"Afghanistan";"SSAsia";"c036";"Grapefruit and products";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"167";"AFG";"Afghanistan";"SSAsia";"c037";"Citrus, Other";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"168";"AFG";"Afghanistan";"SSAsia";"c038";"Bananas";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"169";"AFG";"Afghanistan";"SSAsia";"c039";"Plantains";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"170";"AFG";"Afghanistan";"SSAsia";"c040";"Apples and products";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"171";"AFG";"Afghanistan";"SSAsia";"c041";"Pineapples and products";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"172";"AFG";"Afghanistan";"SSAsia";"c042";"Dates";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"173";"AFG";"Afghanistan";"SSAsia";"c043";"Grapes and products (excl wine)";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"174";"AFG";"Afghanistan";"SSAsia";"c044";"Fruits, Other";"Vegetables, fruit, nuts, pulses, spices";15;9;25;10;7
"175";"AFG";"Afghanistan";"SSAsia";"c045";"Coffee and products";"Coffee, tea, cocoa";0;0;0;0;0
"176";"AFG";"Afghanistan";"SSAsia";"c046";"Cocoa Beans and products";"Coffee, tea, cocoa";0;0;0;0;0
"177";"AFG";"Afghanistan";"SSAsia";"c047";"Tea (including mate)";"Coffee, tea, cocoa";0;0;0;0;0
"178";"AFG";"Afghanistan";"SSAsia";"c048";"Hops";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"179";"AFG";"Afghanistan";"SSAsia";"c049";"Pepper";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"180";"AFG";"Afghanistan";"SSAsia";"c050";"Pimento";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"181";"AFG";"Afghanistan";"SSAsia";"c051";"Cloves";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"182";"AFG";"Afghanistan";"SSAsia";"c052";"Spices, Other";"Vegetables, fruit, nuts, pulses, spices";7;12;8;2;1
"183";"AFG";"Afghanistan";"SSAsia";"c053";"Jute";"Fibre crops";0;0;0;0;0
"184";"AFG";"Afghanistan";"SSAsia";"c054";"Jute-Like Fibres";"Fibre crops";0;0;0;0;0
"185";"AFG";"Afghanistan";"SSAsia";"c055";"Soft-Fibres, Other";"Fibre crops";0;0;0;0;0
"186";"AFG";"Afghanistan";"SSAsia";"c056";"Sisal";"Fibre crops";0;0;0;0;0
"187";"AFG";"Afghanistan";"SSAsia";"c057";"Abaca";"Fibre crops";0;0;0;0;0
"188";"AFG";"Afghanistan";"SSAsia";"c058";"Hard Fibres, Other";"Fibre crops";0;0;0;0;0
"189";"AFG";"Afghanistan";"SSAsia";"c059";"Tobacco";"Tobacco, rubber";0;0;0;0;0
"190";"AFG";"Afghanistan";"SSAsia";"c060";"Rubber";"Tobacco, rubber";0;0;0;0;0
"191";"AFG";"Afghanistan";"SSAsia";"c061";"Fodder crops";"Fodder crops, grazing";0;0;0;0;0
"192";"AFG";"Afghanistan";"SSAsia";"c062";"Grazing";"Fodder crops, grazing";0;0;0;0;0
"193";"AFG";"Afghanistan";"SSAsia";"c063";"Cottonseed";"Fibre crops";0;0;0;0;0
"194";"AFG";"Afghanistan";"SSAsia";"c064";"Palm kernels";"Oil crops";0;0;8;2;1
"195";"AFG";"Afghanistan";"SSAsia";"c065";"Sugar non-centrifugal";"Sugar, sweeteners";0;0;3,5;2;3
"196";"AFG";"Afghanistan";"SSAsia";"c066";"Molasses";"Sugar, sweeteners";0;0;3,5;2;3
"197";"AFG";"Afghanistan";"SSAsia";"c067";"Sugar, Refined Equiv";"Sugar, sweeteners";0;0;3,5;2;3
"198";"AFG";"Afghanistan";"SSAsia";"c068";"Sweeteners, Other";"Sugar, sweeteners";0;0;3,5;2;3
"199";"AFG";"Afghanistan";"SSAsia";"c069";"Soyabean Oil";"Vegetable oils";0;0;8;2;1
"200";"AFG";"Afghanistan";"SSAsia";"c070";"Groundnut Oil";"Vegetable oils";0;0;8;2;1
"201";"AFG";"Afghanistan";"SSAsia";"c071";"Sunflowerseed Oil";"Vegetable oils";0;0;8;2;1
"202";"AFG";"Afghanistan";"SSAsia";"c072";"Rape and Mustard Oil";"Vegetable oils";0;0;8;2;1
"203";"AFG";"Afghanistan";"SSAsia";"c073";"Cottonseed Oil";"Vegetable oils";0;0;8;2;1
"204";"AFG";"Afghanistan";"SSAsia";"c074";"Palmkernel Oil";"Vegetable oils";0;0;8;2;1
"205";"AFG";"Afghanistan";"SSAsia";"c075";"Palm Oil";"Vegetable oils";0;0;8;2;1
"206";"AFG";"Afghanistan";"SSAsia";"c076";"Coconut Oil";"Vegetable oils";0;0;8;2;1
"207";"AFG";"Afghanistan";"SSAsia";"c077";"Sesameseed Oil";"Vegetable oils";0;0;8;2;1
"208";"AFG";"Afghanistan";"SSAsia";"c078";"Olive Oil";"Vegetable oils";0;0;8;2;1
"209";"AFG";"Afghanistan";"SSAsia";"c079";"Ricebran Oil";"Vegetable oils";0;0;8;2;1
"210";"AFG";"Afghanistan";"SSAsia";"c080";"Maize Germ Oil";"Vegetable oils";0;0;8;2;1
"211";"AFG";"Afghanistan";"SSAsia";"c081";"Oilcrops Oil, Other";"Vegetable oils";0;0;8;2;1
"212";"AFG";"Afghanistan";"SSAsia";"c082";"Soyabean Cake";"Oil cakes";0;0;8;2;1
"213";"AFG";"Afghanistan";"SSAsia";"c083";"Groundnut Cake";"Oil cakes";0;0;8;2;1
"214";"AFG";"Afghanistan";"SSAsia";"c084";"Sunflowerseed Cake";"Oil cakes";0;0;8;2;1
"215";"AFG";"Afghanistan";"SSAsia";"c085";"Rape and Mustard Cake";"Oil cakes";0;0;8;2;1
"216";"AFG";"Afghanistan";"SSAsia";"c086";"Cottonseed Cake";"Oil cakes";0;0;8;2;1
"217";"AFG";"Afghanistan";"SSAsia";"c087";"Palmkernel Cake";"Oil cakes";0;0;8;2;1
"218";"AFG";"Afghanistan";"SSAsia";"c088";"Copra Cake";"Oil cakes";0;0;8;2;1
"219";"AFG";"Afghanistan";"SSAsia";"c089";"Sesameseed Cake";"Oil cakes";0;0;8;2;1
"220";"AFG";"Afghanistan";"SSAsia";"c090";"Oilseed Cakes, Other";"Oil cakes";0;0;8;2;1
"221";"AFG";"Afghanistan";"SSAsia";"c091";"Wine";"Alcohol";0;0;8;2;1
"222";"AFG";"Afghanistan";"SSAsia";"c092";"Beer";"Alcohol";0;0;8;2;1
"223";"AFG";"Afghanistan";"SSAsia";"c093";"Beverages, Fermented";"Alcohol";0;0;8;2;1
"224";"AFG";"Afghanistan";"SSAsia";"c094";"Beverages, Alcoholic";"Alcohol";0;0;8;2;1
"225";"AFG";"Afghanistan";"SSAsia";"c095";"Alcohol, Non-Food";"Ethanol";0;0;0;0;0
"226";"AFG";"Afghanistan";"SSAsia";"c096";"Cotton lint";"Fibre crops";0;0;0;0;0
"227";"AFG";"Afghanistan";"SSAsia";"c097";"Cattle";"Live animals";0;0;0;0;0
"228";"AFG";"Afghanistan";"SSAsia";"c098";"Buffaloes";"Live animals";0;0;0;0;0
"229";"AFG";"Afghanistan";"SSAsia";"c099";"Sheep";"Live animals";0;0;0;0;0
"230";"AFG";"Afghanistan";"SSAsia";"c100";"Goats";"Live animals";0;0;0;0;0
"231";"AFG";"Afghanistan";"SSAsia";"c101";"Pigs";"Live animals";0;0;0;0;0
"232";"AFG";"Afghanistan";"SSAsia";"c102";"Poultry Birds";"Live animals";0;0;0;0;0
"233";"AFG";"Afghanistan";"SSAsia";"c103";"Horses";"Live animals";0;0;0;0;0
"234";"AFG";"Afghanistan";"SSAsia";"c104";"Asses";"Live animals";0;0;0;0;0
"235";"AFG";"Afghanistan";"SSAsia";"c105";"Mules";"Live animals";0;0;0;0;0
"236";"AFG";"Afghanistan";"SSAsia";"c106";"Camels";"Live animals";0;0;0;0;0
"237";"AFG";"Afghanistan";"SSAsia";"c107";"Camelids, other";"Live animals";0;0;0;0;0
"238";"AFG";"Afghanistan";"SSAsia";"c108";"Rabbits and hares";"Live animals";0;0;0;0;0
"239";"AFG";"Afghanistan";"SSAsia";"c109";"Rodents, other";"Live animals";0;0;0;0;0
"240";"AFG";"Afghanistan";"SSAsia";"c110";"Live animals, other";"Live animals";0;0;0;0;0
"241";"AFG";"Afghanistan";"SSAsia";"c111";"Milk - Excluding Butter";"Milk";3,5;6;2;10;1
"242";"AFG";"Afghanistan";"SSAsia";"c112";"Butter, Ghee";"Milk";3,5;6;2;10;1
"243";"AFG";"Afghanistan";"SSAsia";"c113";"Eggs";"Eggs";8;0;0,1;3;2
"244";"AFG";"Afghanistan";"SSAsia";"c114";"Wool (Clean Eq.)";"Hides, skins, wool";0;0;0;0;0
"245";"AFG";"Afghanistan";"SSAsia";"c115";"Bovine Meat";"Meat";10;0,4;2,5;4;4
"246";"AFG";"Afghanistan";"SSAsia";"c116";"Mutton & Goat Meat";"Meat";10;0,35;2,5;4;4
"247";"AFG";"Afghanistan";"SSAsia";"c117";"Pigmeat";"Meat";6;0,46;2,5;4;4
"248";"AFG";"Afghanistan";"SSAsia";"c118";"Poultry Meat";"Meat";8;1,8;2,5;4;4
"249";"AFG";"Afghanistan";"SSAsia";"c119";"Meat, Other";"Meat";5,6;0,3;2,5;4;4
"250";"AFG";"Afghanistan";"SSAsia";"c120";"Offals, Edible";"Meat";5,6;0,3;2,5;4;4
"251";"AFG";"Afghanistan";"SSAsia";"c121";"Fats, Animals, Raw";"Animal fats";5,6;0,3;2,5;4;4
"252";"AFG";"Afghanistan";"SSAsia";"c122";"Hides and skins";"Hides, skins, wool";0;0;2,5;4;4
"253";"AFG";"Afghanistan";"SSAsia";"c123";"Meat Meal";"Meat";5,6;0,3;2,5;4;4
